ID_Fakta_Trans,ID_Waktu,ID_Akun,ID_Unit,ID_Vendor,ID_Sumber,ID_Transaksi_OT,Nilai_Debit,Nilai_Kredit
447,197,197,197,VN00197,197,TRX00447,0.0,346510838.48
448,198,198,198,VN00198,198,TRX00448,0.0,267647791.88
449,199,199,199,VN00199,199,TRX00449,523487548.33,0.0
450,200,200,200,VN00200,200,TRX00450,109088197.26,0.0
451,201,201,201,VN00201,201,TRX00451,0.0,770125816.85
452,202,202,202,VN00202,202,TRX00452,837466108.43,0.0
453,203,203,203,VN00203,203,TRX00453,0.0,939847554.51
454,204,204,204,VN00204,204,TRX00454,0.0,581198596.23
455,205,205,205,VN00205,205,TRX00455,943200558.48,0.0
456,206,206,206,VN00206,206,TRX00456,245130591.56,0.0
457,207,207,207,VN00207,207,TRX00457,0.0,440829036.52
458,208,208,208,VN00208,208,TRX00458,0.0,5697690.82
459,209,209,209,VN00209,209,TRX00459,709385692.4,0.0
460,210,210,210,VN00210,210,TRX00460,924551884.79,0.0
461,211,211,211,VN00211,211,TRX00461,0.0,63809492.04
462,212,212,212,VN00212,212,TRX00462,375109148.1,0.0
463,213,213,213,VN00213,213,TRX00463,542860424.68,0.0
464,214,214,214,VN00214,214,TRX00464,0.0,726549274.97
465,215,215,215,VN00215,215,TRX00465,652153873.79,0.0
466,216,216,216,VN00216,216,TRX00466,0.0,555596603.55
467,217,217,217,VN00217,217,TRX00467,0.0,522333366.42
468,218,218,218,VN00218,218,TRX00468,0.0,555992765.43
469,219,219,219,VN00219,219,TRX00469,165559970.73,0.0
470,220,220,220,VN00220,220,TRX00470,0.0,254001711.82
471,221,221,221,VN00221,221,TRX00471,0.0,736757662.97
472,222,222,222,VN00222,222,TRX00472,704778547.56,0.0
473,223,223,223,VN00223,223,TRX00473,349518527.39,0.0
474,224,224,224,VN00224,224,TRX00474,277423960.01,0.0
475,225,225,225,VN00225,225,TRX00475,998918405.97,0.0
476,226,226,226,VN00226,226,TRX00476,0.0,351055298.69
477,227,227,227,VN00227,227,TRX00477,645822521.68,0.0
478,228,228,228,VN00228,228,TRX00478,38699585.01,0.0
479,229,229,229,VN00229,229,TRX00479,0.0,487072498.02
480,230,230,230,VN00230,230,TRX00480,0.0,427334301.23
481,231,231,231,VN00231,231,TRX00481,89831867.07,0.0
482,232,232,232,VN00232,232,TRX00482,0.0,180675733.62
483,233,233,233,VN00233,233,TRX00483,0.0,491413647.1
484,234,234,234,VN00234,234,TRX00484,678095314.92,0.0
485,235,235,235,VN00235,235,TRX00485,51900947.13,0.0
486,236,236,236,VN00236,236,TRX00486,294306945.55,0.0
487,237,237,237,VN00237,237,TRX00487,0.0,140527333.93
488,238,238,238,VN00238,238,TRX00488,0.0,503720496.46
489,239,239,239,VN00239,239,TRX00489,810513456.27,0.0
490,240,240,240,VN00240,240,TRX00490,0.0,300853675.77
491,241,241,241,VN00241,241,TRX00491,0.0,430351025.89
492,242,242,242,VN00242,242,TRX00492,0.0,532183346.5
493,243,243,243,VN00243,243,TRX00493,902556538.6,0.0
494,244,244,244,VN00244,244,TRX00494,0.0,499929978.54
495,245,245,245,VN00245,245,TRX00495,81887.61,0.0
496,246,246,246,VN00246,246,TRX00496,0.0,786564364.2
497,247,247,247,VN00247,247,TRX00497,882712984.7,0.0
498,248,248,248,VN00248,248,TRX00498,0.0,490779706.42
499,249,249,249,VN00249,249,TRX00499,0.0,673323155.48
500,250,250,250,VN00250,250,TRX00500,744615462.16,0.0
501,1,1,1,VN00001,1,TRX00501,0.0,377703188.88
502,2,2,2,VN00002,2,TRX00502,0.0,672651940.37
503,3,3,3,VN00003,3,TRX00503,0.0,506729614.61
504,4,4,4,VN00004,4,TRX00504,127612224.22,0.0
505,5,5,5,VN00005,5,TRX00505,0.0,204333658.48
506,6,6,6,VN00006,6,TRX00506,0.0,90382160.66
507,7,7,7,VN00007,7,TRX00507,0.0,106093779.36
508,8,8,8,VN00008,8,TRX00508,305646388.09,0.0
509,9,9,9,VN00009,9,TRX00509,916848785.27,0.0
510,10,10,10,VN00010,10,TRX00510,0.0,212449246.28
511,11,11,11,VN00011,11,TRX00511,804026368.33,0.0
512,12,12,12,VN00012,12,TRX00512,857651787.28,0.0
513,13,13,13,VN00013,13,TRX00513,0.0,744864615.46
514,14,14,14,VN00014,14,TRX00514,0.0,859331664.07
515,15,15,15,VN00015,15,TRX00515,0.0,257928482.08
516,16,16,16,VN00016,16,TRX00516,0.0,13886260.97
517,17,17,17,VN00017,17,TRX00517,441324135.46,0.0
518,18,18,18,VN00018,18,TRX00518,0.0,276536584.23
519,19,19,19,VN00019,19,TRX00519,397564051.63,0.0
520,20,20,20,VN00020,20,TRX00520,477778048.38,0.0
521,21,21,21,VN00021,21,TRX00521,617186088.55,0.0
522,22,22,22,VN00022,22,TRX00522,0.0,44437360.55
523,23,23,23,VN00023,23,TRX00523,992478435.93,0.0
524,24,24,24,VN00024,24,TRX00524,0.0,90129341.08
525,25,25,25,VN00025,25,TRX00525,0.0,809256452.42
526,26,26,26,VN00026,26,TRX00526,322655131.12,0.0
527,27,27,27,VN00027,27,TRX00527,147722843.64,0.0
528,28,28,28,VN00028,28,TRX00528,0.0,307675937.51
529,29,29,29,VN00029,29,TRX00529,0.0,952698548.71
530,30,30,30,VN00030,30,TRX00530,0.0,554539283.86
531,31,31,31,VN00031,31,TRX00531,33953636.13,0.0
532,32,32,32,VN00032,32,TRX00532,982622585.19,0.0
533,33,33,33,VN00033,33,TRX00533,0.0,979131478.15
534,34,34,34,VN00034,34,TRX00534,0.0,330402088.56
535,35,35,35,VN00035,35,TRX00535,0.0,580433563.77
536,36,36,36,VN00036,36,TRX00536,0.0,603474509.77
537,37,37,37,VN00037,37,TRX00537,0.0,191107433.3
538,38,38,38,VN00038,38,TRX00538,563664592.9,0.0
539,39,39,39,VN00039,39,TRX00539,0.0,390943219.01
540,40,40,40,VN00040,40,TRX00540,671126604.47,0.0
541,41,41,41,VN00041,41,TRX00541,247513153.5,0.0
542,42,42,42,VN00042,42,TRX00542,524866221.45,0.0
543,43,43,43,VN00043,43,TRX00543,537663444.07,0.0
544,44,44,44,VN00044,44,TRX00544,716803364.13,0.0
545,45,45,45,VN00045,45,TRX00545,0.0,5447490.78
546,46,46,46,VN00046,46,TRX00546,797732595.19,0.0
547,47,47,47,VN00047,47,TRX00547,0.0,144422289.75
548,48,48,48,VN00048,48,TRX00548,38331607.02,0.0
549,49,49,49,VN00049,49,TRX00549,546479021.67,0.0
550,50,50,50,VN00050,50,TRX00550,0.0,207891922.1
551,51,51,51,VN00051,51,TRX00551,567574162.56,0.0
552,52,52,52,VN00052,52,TRX00552,175828265.46,0.0
553,53,53,53,VN00053,53,TRX00553,510376370.35,0.0
554,54,54,54,VN00054,54,TRX00554,756945836.53,0.0
555,55,55,55,VN00055,55,TRX00555,110105196.45,0.0
556,56,56,56,VN00056,56,TRX00556,817099078.74,0.0
557,57,57,57,VN00057,57,TRX00557,167481641.16,0.0
558,58,58,58,VN00058,58,TRX00558,0.0,119601338.32
559,59,59,59,VN00059,59,TRX00559,385743482.44,0.0
560,60,60,60,VN00060,60,TRX00560,0.0,586790842.51
561,61,61,61,VN00061,61,TRX00561,647432513.01,0.0
562,62,62,62,VN00062,62,TRX00562,37392108.77,0.0
563,63,63,63,VN00063,63,TRX00563,760045806.74,0.0
564,64,64,64,VN00064,64,TRX00564,526940638.73,0.0
565,65,65,65,VN00065,65,TRX00565,875771210.54,0.0
566,66,66,66,VN00066,66,TRX00566,0.0,994550765.77
567,67,67,67,VN00067,67,TRX00567,35033168.53,0.0
568,68,68,68,VN00068,68,TRX00568,0.0,191011311.41
569,69,69,69,VN00069,69,TRX00569,0.0,2390233.85
570,70,70,70,VN00070,70,TRX00570,0.0,556932305.72
571,71,71,71,VN00071,71,TRX00571,441879271.47,0.0
572,72,72,72,VN00072,72,TRX00572,0.0,972286381.9
573,73,73,73,VN00073,73,TRX00573,284549198.27,0.0
574,74,74,74,VN00074,74,TRX00574,0.0,518560309.23
575,75,75,75,VN00075,75,TRX00575,432969330.78,0.0
576,76,76,76,VN00076,76,TRX00576,884003032.68,0.0
577,77,77,77,VN00077,77,TRX00577,648163123.21,0.0
578,78,78,78,VN00078,78,TRX00578,858427646.27,0.0
579,79,79,79,VN00079,79,TRX00579,0.0,697294535.39
580,80,80,80,VN00080,80,TRX00580,956312027.79,0.0
581,81,81,81,VN00081,81,TRX00581,0.0,761789159.75
582,82,82,82,VN00082,82,TRX00582,805396935.39,0.0
583,83,83,83,VN00083,83,TRX00583,733127895.4,0.0
584,84,84,84,VN00084,84,TRX00584,605226835.95,0.0
585,85,85,85,VN00085,85,TRX00585,0.0,425303177.5
586,86,86,86,VN00086,86,TRX00586,0.0,594792107.79
587,87,87,87,VN00087,87,TRX00587,0.0,914519664.36
588,88,88,88,VN00088,88,TRX00588,0.0,929139008.3
589,89,89,89,VN00089,89,TRX00589,0.0,332003078.91
590,90,90,90,VN00090,90,TRX00590,242962186.51,0.0
591,91,91,91,VN00091,91,TRX00591,0.0,960283689.01
592,92,92,92,VN00092,92,TRX00592,0.0,946457422.84
593,93,93,93,VN00093,93,TRX00593,0.0,555051029.48
594,94,94,94,VN00094,94,TRX00594,0.0,721349268.24
595,95,95,95,VN00095,95,TRX00595,0.0,259799126.65
596,96,96,96,VN00096,96,TRX00596,446248365.27,0.0
597,97,97,97,VN00097,97,TRX00597,0.0,214226739.18
598,98,98,98,VN00098,98,TRX00598,0.0,246918575.97
599,99,99,99,VN00099,99,TRX00599,27542929.65,0.0
600,100,100,100,VN00100,100,TRX00600,0.0,281850498.94
601,101,101,101,VN00101,101,TRX00601,0.0,425594796.34
602,102,102,102,VN00102,102,TRX00602,707581118.56,0.0
603,103,103,103,VN00103,103,TRX00603,0.0,411508706.74
604,104,104,104,VN00104,104,TRX00604,0.0,114926718.29
605,105,105,105,VN00105,105,TRX00605,468059667.39,0.0
606,106,106,106,VN00106,106,TRX00606,625906511.69,0.0
607,107,107,107,VN00107,107,TRX00607,457181727.7,0.0
608,108,108,108,VN00108,108,TRX00608,222946236.67,0.0
609,109,109,109,VN00109,109,TRX00609,0.0,139989522.51
610,110,110,110,VN00110,110,TRX00610,103884232.46,0.0
611,111,111,111,VN00111,111,TRX00611,666527118.99,0.0
612,112,112,112,VN00112,112,TRX00612,192030143.71,0.0
613,113,113,113,VN00113,113,TRX00613,475467787.49,0.0
614,114,114,114,VN00114,114,TRX00614,967436603.02,0.0
615,115,115,115,VN00115,115,TRX00615,31668930.65,0.0
616,116,116,116,VN00116,116,TRX00616,0.0,342349737.89
617,117,117,117,VN00117,117,TRX00617,298579184.37,0.0
618,118,118,118,VN00118,118,TRX00618,941806964.42,0.0
619,119,119,119,VN00119,119,TRX00619,0.0,563746043.26
620,120,120,120,VN00120,120,TRX00620,0.0,455343829.73
621,121,121,121,VN00121,121,TRX00621,0.0,826912014.44
622,122,122,122,VN00122,122,TRX00622,0.0,486444815.81
623,123,123,123,VN00123,123,TRX00623,0.0,413618667.62
624,124,124,124,VN00124,124,TRX00624,0.0,505403052.82
625,125,125,125,VN00125,125,TRX00625,0.0,664088988.32
626,126,126,126,VN00126,126,TRX00626,0.0,531800338.83
627,127,127,127,VN00127,127,TRX00627,0.0,31206842.19
628,128,128,128,VN00128,128,TRX00628,0.0,491499517.41
629,129,129,129,VN00129,129,TRX00629,0.0,3949717.31
630,130,130,130,VN00130,130,TRX00630,179390174.65,0.0
631,131,131,131,VN00131,131,TRX00631,0.0,277986572.58
632,132,132,132,VN00132,132,TRX00632,263281036.31,0.0
633,133,133,133,VN00133,133,TRX00633,355065126.37,0.0
634,134,134,134,VN00134,134,TRX00634,954143968.9,0.0
635,135,135,135,VN00135,135,TRX00635,0.0,33847592.83
636,136,136,136,VN00136,136,TRX00636,0.0,254875432.36
637,137,137,137,VN00137,137,TRX00637,336229894.77,0.0
638,138,138,138,VN00138,138,TRX00638,995861078.45,0.0
639,139,139,139,VN00139,139,TRX00639,0.0,388104775.89
640,140,140,140,VN00140,140,TRX00640,0.0,642149274.87
641,141,141,141,VN00141,141,TRX00641,0.0,479750507.19
642,142,142,142,VN00142,142,TRX00642,0.0,611805356.94
643,143,143,143,VN00143,143,TRX00643,0.0,551679973.35
644,144,144,144,VN00144,144,TRX00644,621328375.43,0.0
645,145,145,145,VN00145,145,TRX00645,0.0,658594602.17
646,146,146,146,VN00146,146,TRX00646,225534884.28,0.0
647,147,147,147,VN00147,147,TRX00647,801276784.12,0.0
648,148,148,148,VN00148,148,TRX00648,875459829.31,0.0
649,149,149,149,VN00149,149,TRX00649,453989814.41,0.0
650,150,150,150,VN00150,150,TRX00650,0.0,98137308.95
651,151,151,151,VN00151,151,TRX00651,274225011.46,0.0
652,152,152,152,VN00152,152,TRX00652,116970513.77,0.0
653,153,153,153,VN00153,153,TRX00653,115744535.95,0.0
654,154,154,154,VN00154,154,TRX00654,952602698.41,0.0
655,155,155,155,VN00155,155,TRX00655,808626114.73,0.0
656,156,156,156,VN00156,156,TRX00656,164779360.59,0.0
657,157,157,157,VN00157,157,TRX00657,0.0,853520849.84
658,158,158,158,VN00158,158,TRX00658,655551550.66,0.0
659,159,159,159,VN00159,159,TRX00659,764664215.18,0.0
660,160,160,160,VN00160,160,TRX00660,0.0,10884771.29
661,161,161,161,VN00161,161,TRX00661,0.0,985508628.2
662,162,162,162,VN00162,162,TRX00662,0.0,735016967.99
663,163,163,163,VN00163,163,TRX00663,0.0,302129620.77
664,164,164,164,VN00164,164,TRX00664,589415433.13,0.0
665,165,165,165,VN00165,165,TRX00665,0.0,650561243.63
666,166,166,166,VN00166,166,TRX00666,0.0,152155535.74
667,167,167,167,VN00167,167,TRX00667,0.0,29875476.53
668,168,168,168,VN00168,168,TRX00668,0.0,934301164.66
669,169,169,169,VN00169,169,TRX00669,518772578.66,0.0
670,170,170,170,VN00170,170,TRX00670,764657538.1,0.0
671,171,171,171,VN00171,171,TRX00671,106055260.59,0.0
672,172,172,172,VN00172,172,TRX00672,0.0,760425359.61
673,173,173,173,VN00173,173,TRX00673,0.0,83716611.95
674,174,174,174,VN00174,174,TRX00674,498657679.5,0.0
675,175,175,175,VN00175,175,TRX00675,328335378.84,0.0
676,176,176,176,VN00176,176,TRX00676,368053260.08,0.0
677,177,177,177,VN00177,177,TRX00677,0.0,763242419.46
678,178,178,178,VN00178,178,TRX00678,0.0,732249056.33
679,179,179,179,VN00179,179,TRX00679,770169173.99,0.0
680,180,180,180,VN00180,180,TRX00680,440462002.09,0.0
681,181,181,181,VN00181,181,TRX00681,0.0,520517285.04
682,182,182,182,VN00182,182,TRX00682,0.0,682848662.47
683,183,183,183,VN00183,183,TRX00683,0.0,229940804.88
684,184,184,184,VN00184,184,TRX00684,0.0,261188084.78
685,185,185,185,VN00185,185,TRX00685,264327979.31,0.0
686,186,186,186,VN00186,186,TRX00686,0.0,595962508.9
687,187,187,187,VN00187,187,TRX00687,0.0,434934688.73
688,188,188,188,VN00188,188,TRX00688,0.0,372979021.97
689,189,189,189,VN00189,189,TRX00689,97159605.72,0.0
690,190,190,190,VN00190,190,TRX00690,0.0,604379685.13
691,191,191,191,VN00191,191,TRX00691,0.0,403482466.89
692,192,192,192,VN00192,192,TRX00692,484219773.52,0.0
693,193,193,193,VN00193,193,TRX00693,0.0,765216139.25
694,194,194,194,VN00194,194,TRX00694,774136069.8,0.0
695,195,195,195,VN00195,195,TRX00695,0.0,902820881.64
696,196,196,196,VN00196,196,TRX00696,0.0,841888542.07
697,197,197,197,VN00197,197,TRX00697,0.0,346707581.27
698,198,198,198,VN00198,198,TRX00698,219835950.0,0.0
699,199,199,199,VN00199,199,TRX00699,0.0,63693608.68
700,200,200,200,VN00200,200,TRX00700,0.0,323591420.95
701,201,201,201,VN00201,201,TRX00701,945236634.95,0.0
702,202,202,202,VN00202,202,TRX00702,0.0,512454898.65
703,203,203,203,VN00203,203,TRX00703,0.0,84108686.32
704,204,204,204,VN00204,204,TRX00704,0.0,302363112.66
705,205,205,205,VN00205,205,TRX00705,0.0,873819897.9
706,206,206,206,VN00206,206,TRX00706,63938549.11,0.0
707,207,207,207,VN00207,207,TRX00707,733395398.67,0.0
708,208,208,208,VN00208,208,TRX00708,994610386.87,0.0
709,209,209,209,VN00209,209,TRX00709,501189780.79,0.0
710,210,210,210,VN00210,210,TRX00710,209333990.73,0.0
711,211,211,211,VN00211,211,TRX00711,594643582.89,0.0
712,212,212,212,VN00212,212,TRX00712,0.0,160980085.55
713,213,213,213,VN00213,213,TRX00713,668072737.33,0.0
714,214,214,214,VN00214,214,TRX00714,172611742.17,0.0
715,215,215,215,VN00215,215,TRX00715,0.0,101020706.79
716,216,216,216,VN00216,216,TRX00716,0.0,240697300.54
717,217,217,217,VN00217,217,TRX00717,0.0,492984788.96
718,218,218,218,VN00218,218,TRX00718,0.0,1641568.91
719,219,219,219,VN00219,219,TRX00719,0.0,351381555.58
720,220,220,220,VN00220,220,TRX00720,27340781.32,0.0
721,221,221,221,VN00221,221,TRX00721,0.0,392062493.27
722,222,222,222,VN00222,222,TRX00722,813313638.58,0.0
723,223,223,223,VN00223,223,TRX00723,0.0,961221094.49
724,224,224,224,VN00224,224,TRX00724,103520925.15,0.0
725,225,225,225,VN00225,225,TRX00725,0.0,573991558.04
726,226,226,226,VN00226,226,TRX00726,710075224.46,0.0
727,227,227,227,VN00227,227,TRX00727,0.0,771125982.3
728,228,228,228,VN00228,228,TRX00728,0.0,976266746.64
729,229,229,229,VN00229,229,TRX00729,0.0,584844067.87
730,230,230,230,VN00230,230,TRX00730,69982189.38,0.0
731,231,231,231,VN00231,231,TRX00731,0.0,358401783.54
732,232,232,232,VN00232,232,TRX00732,0.0,620714188.68
733,233,233,233,VN00233,233,TRX00733,0.0,601562683.45
734,234,234,234,VN00234,234,TRX00734,338582202.23,0.0
735,235,235,235,VN00235,235,TRX00735,0.0,526768352.21
736,236,236,236,VN00236,236,TRX00736,886678165.79,0.0
737,237,237,237,VN00237,237,TRX00737,747325905.94,0.0
738,238,238,238,VN00238,238,TRX00738,209591959.11,0.0
739,239,239,239,VN00239,239,TRX00739,251777070.72,0.0
740,240,240,240,VN00240,240,TRX00740,0.0,399994289.1
741,241,241,241,VN00241,241,TRX00741,768958694.96,0.0
742,242,242,242,VN00242,242,TRX00742,0.0,914687083.22
743,243,243,243,VN00243,243,TRX00743,0.0,329576531.14
744,244,244,244,VN00244,244,TRX00744,0.0,914754128.9
745,245,245,245,VN00245,245,TRX00745,756060029.13,0.0
746,246,246,246,VN00246,246,TRX00746,0.0,799948683.99
747,247,247,247,VN00247,247,TRX00747,897752744.2,0.0
748,248,248,248,VN00248,248,TRX00748,0.0,294089933.21
749,249,249,249,VN00249,249,TRX00749,0.0,436779926.38
750,250,250,250,VN00250,250,TRX00750,0.0,240408171.13
751,1,1,1,VN00001,1,TRX00751,0.0,847940493.37
752,2,2,2,VN00002,2,TRX00752,0.0,871686895.07
753,3,3,3,VN00003,3,TRX00753,0.0,509055771.35
754,4,4,4,VN00004,4,TRX00754,0.0,626242411.44
755,5,5,5,VN00005,5,TRX00755,0.0,729376983.57
756,6,6,6,VN00006,6,TRX00756,754391604.9,0.0
757,7,7,7,VN00007,7,TRX00757,113509078.41,0.0
758,8,8,8,VN00008,8,TRX00758,0.0,236183207.58
759,9,9,9,VN00009,9,TRX00759,585901974.65,0.0
760,10,10,10,VN00010,10,TRX00760,0.0,242535755.2
761,11,11,11,VN00011,11,TRX00761,0.0,857411125.54
762,12,12,12,VN00012,12,TRX00762,624964453.21,0.0
763,13,13,13,VN00013,13,TRX00763,554412131.57,0.0
764,14,14,14,VN00014,14,TRX00764,975671266.35,0.0
765,15,15,15,VN00015,15,TRX00765,755474391.42,0.0
766,16,16,16,VN00016,16,TRX00766,544813249.41,0.0
767,17,17,17,VN00017,17,TRX00767,0.0,258137605.31
768,18,18,18,VN00018,18,TRX00768,0.0,57946922.52
769,19,19,19,VN00019,19,TRX00769,0.0,198291312.18
770,20,20,20,VN00020,20,TRX00770,650043256.79,0.0
771,21,21,21,VN00021,21,TRX00771,0.0,201392421.24
772,22,22,22,VN00022,22,TRX00772,223579630.21,0.0
773,23,23,23,VN00023,23,TRX00773,0.0,33534906.13
774,24,24,24,VN00024,24,TRX00774,0.0,885320942.09
775,25,25,25,VN00025,25,TRX00775,0.0,181564742.67
776,26,26,26,VN00026,26,TRX00776,351703352.98,0.0
777,27,27,27,VN00027,27,TRX00777,265096288.68,0.0
778,28,28,28,VN00028,28,TRX00778,127388472.26,0.0
779,29,29,29,VN00029,29,TRX00779,0.0,675391184.89
780,30,30,30,VN00030,30,TRX00780,0.0,580303164.65
781,31,31,31,VN00031,31,TRX00781,0.0,293380175.59
782,32,32,32,VN00032,32,TRX00782,0.0,99829596.36
783,33,33,33,VN00033,33,TRX00783,0.0,737047304.12
784,34,34,34,VN00034,34,TRX00784,52580338.45,0.0
785,35,35,35,VN00035,35,TRX00785,0.0,272521673.84
786,36,36,36,VN00036,36,TRX00786,0.0,626827347.39
787,37,37,37,VN00037,37,TRX00787,947581835.14,0.0
788,38,38,38,VN00038,38,TRX00788,841163865.77,0.0
789,39,39,39,VN00039,39,TRX00789,158679143.47,0.0
790,40,40,40,VN00040,40,TRX00790,0.0,753415905.64
791,41,41,41,VN00041,41,TRX00791,0.0,743493514.94
792,42,42,42,VN00042,42,TRX00792,205349774.73,0.0
793,43,43,43,VN00043,43,TRX00793,684825850.11,0.0
794,44,44,44,VN00044,44,TRX00794,0.0,598666475.74
795,45,45,45,VN00045,45,TRX00795,0.0,858959086.54
796,46,46,46,VN00046,46,TRX00796,0.0,826449800.8
797,47,47,47,VN00047,47,TRX00797,0.0,986216497.98
798,48,48,48,VN00048,48,TRX00798,0.0,49009410.5
799,49,49,49,VN00049,49,TRX00799,391095806.15,0.0
800,50,50,50,VN00050,50,TRX00800,310508741.79,0.0
801,51,51,51,VN00051,51,TRX00801,387195204.92,0.0
802,52,52,52,VN00052,52,TRX00802,0.0,652504768.69
803,53,53,53,VN00053,53,TRX00803,0.0,770165776.89
804,54,54,54,VN00054,54,TRX00804,847646995.22,0.0
805,55,55,55,VN00055,55,TRX00805,921919861.63,0.0
806,56,56,56,VN00056,56,TRX00806,0.0,176677143.22
807,57,57,57,VN00057,57,TRX00807,268021116.78,0.0
808,58,58,58,VN00058,58,TRX00808,990239000.21,0.0
809,59,59,59,VN00059,59,TRX00809,0.0,495542629.88
810,60,60,60,VN00060,60,TRX00810,0.0,509497790.93
811,61,61,61,VN00061,61,TRX00811,0.0,670082986.31
812,62,62,62,VN00062,62,TRX00812,434309064.66,0.0
813,63,63,63,VN00063,63,TRX00813,199158157.33,0.0
814,64,64,64,VN00064,64,TRX00814,0.0,87652381.95
815,65,65,65,VN00065,65,TRX00815,63690859.32,0.0
816,66,66,66,VN00066,66,TRX00816,485149387.82,0.0
817,67,67,67,VN00067,67,TRX00817,220730709.79,0.0
818,68,68,68,VN00068,68,TRX00818,293974132.23,0.0
819,69,69,69,VN00069,69,TRX00819,828527322.19,0.0
820,70,70,70,VN00070,70,TRX00820,367265562.98,0.0
821,71,71,71,VN00071,71,TRX00821,83348269.71,0.0
822,72,72,72,VN00072,72,TRX00822,196309005.12,0.0
823,73,73,73,VN00073,73,TRX00823,0.0,924643764.96
824,74,74,74,VN00074,74,TRX00824,0.0,725889993.55
825,75,75,75,VN00075,75,TRX00825,0.0,987107316.63
826,76,76,76,VN00076,76,TRX00826,0.0,977843918.32
827,77,77,77,VN00077,77,TRX00827,81198997.5,0.0
828,78,78,78,VN00078,78,TRX00828,0.0,472015915.81
829,79,79,79,VN00079,79,TRX00829,0.0,256439957.84
830,80,80,80,VN00080,80,TRX00830,918159918.29,0.0
831,81,81,81,VN00081,81,TRX00831,0.0,927414429.06
832,82,82,82,VN00082,82,TRX00832,941466997.41,0.0
833,83,83,83,VN00083,83,TRX00833,503247427.08,0.0
834,84,84,84,VN00084,84,TRX00834,348892924.03,0.0
835,85,85,85,VN00085,85,TRX00835,647019595.14,0.0
836,86,86,86,VN00086,86,TRX00836,0.0,736033681.44
837,87,87,87,VN00087,87,TRX00837,0.0,628349404.56
838,88,88,88,VN00088,88,TRX00838,0.0,79507063.75
839,89,89,89,VN00089,89,TRX00839,959899563.83,0.0
840,90,90,90,VN00090,90,TRX00840,0.0,778629153.27
841,91,91,91,VN00091,91,TRX00841,0.0,404620352.78
842,92,92,92,VN00092,92,TRX00842,0.0,268428429.59
843,93,93,93,VN00093,93,TRX00843,0.0,308967126.1
844,94,94,94,VN00094,94,TRX00844,584138981.14,0.0
845,95,95,95,VN00095,95,TRX00845,979886307.92,0.0
846,96,96,96,VN00096,96,TRX00846,668433124.18,0.0
847,97,97,97,VN00097,97,TRX00847,0.0,771460200.36
848,98,98,98,VN00098,98,TRX00848,0.0,155696784.91
849,99,99,99,VN00099,99,TRX00849,0.0,444340059.27
850,100,100,100,VN00100,100,TRX00850,0.0,883362541.11
851,101,101,101,VN00101,101,TRX00851,393420336.73,0.0
852,102,102,102,VN00102,102,TRX00852,812326239.32,0.0
853,103,103,103,VN00103,103,TRX00853,785556755.0,0.0
